longTermAdminCd,longTermAdminNm,adminPttnName,ratingCd,siDoName,siGunGuName,ratingDate,ratingGrade,opRating,safeRating,rightRating,processRating,resultRating
34427000129,고대항곡요양센터,주야간보호,2020년 정기평가,충청남도,당진시,2020-08-21,C,61,76,97,67,100
34427000125,해나루재가노인복지센터,주야간보호,2020년 정기평가,충청남도,당진시,2020-08-18,C,66,72,89,63,100
34427000127,좋은이웃온맘터치당진점,주야간보호,2020년 정기평가,충청남도,당진시,2020-08-06,B,80,95,100,85,100
34483000063,세실리아요양센터,주야간보호,2020년 정기평가,충청남도,당진시,2020-07-24,B,69,93,100,83,100
34427000141,아범네재가노인복지센터,주야간보호,2020년 정기평가,충청남도,당진시,2020-07-23,B,86,89,100,73,90
34427000101,당진노인복지센터,주야간보호,2020년 정기평가,충청남도,당진시,2020-08-18,A,91,98,100,88,97
34427000131,개나리요양센터,주야간보호,2020년 정기평가,충청남도,당진시,2020-11-24,A,79,95,91,95,100
34427000147,삼봉노인복지센터,주야간보호,2020년 정기평가,충청남도,당진시,2020-11-17,B,76,82,97,81,85
34427000077,대성재가센터,방문목욕,2020년 정기평가,충청남도,당진시,2020-04-22,C,91,55,73,68,100
34427000145,당진재가장기요양센터,방문목욕,2020년 정기평가,충청남도,당진시,2020-05-28,B,95,90,86,81,100
34427000127,좋은이웃온맘터치당진점,방문목욕,2020년 정기평가,충청남도,당진시,2020-08-06,C,90,70,69,84,88
34427000085,가족재가노인복지센터,방문요양,2020년 정기평가,충청남도,당진시,2020-07-27,A,89,100,88,89,100
34427000091,새생명재가복지센터,방문요양,2020년 정기평가,충청남도,당진시,2020-04-22,B,80,100,96,74,90
34427000077,대성재가센터,방문요양,2020년 정기평가,충청남도,당진시,2020-04-22,B,91,60,91,62,100
24427000153,마실노인복지센터,방문요양,2020년 정기평가,충청남도,당진시,2020-08-06,B,95,80,100,76,92
34483000029,행복한요양센터,방문요양,2020년 정기평가,충청남도,당진시,2020-04-21,A,98,100,95,97,100
34483000007,(주)당진돌봄사회서비스센터,방문요양,2020년 정기평가,충청남도,당진시,2020-05-28,A,98,90,100,96,92
34427000117,프란치스코 노인복지센터,방문요양,2020년 정기평가,충청남도,당진시,2020-06-09,A,86,100,91,87,100
34427000125,해나루재가노인복지센터,방문요양,2020년 정기평가,충청남도,당진시,2020-08-18,C,57,55,82,66,100
34427000119,그린재가장기요양센터,방문요양,2020년 정기평가,충청남도,당진시,2020-06-23,B,89,80,91,71,92
34427000145,당진재가장기요양센터,방문요양,2020년 정기평가,충청남도,당진시,2020-05-28,A,98,100,100,72,100
34427000127,좋은이웃온맘터치당진점,방문요양,2020년 정기평가,충청남도,당진시,2020-08-06,B,97,80,86,92,92
34483000063,세실리아요양센터,방문요양,2020년 정기평가,충청남도,당진시,2020-07-24,A,77,100,95,84,100
34427000107,당진방문요양센터,방문요양,2020년 정기평가,충청남도,당진시,2020-06-23,B,92,90,100,87,92
34427000101,당진노인복지센터,방문요양,2020년 정기평가,충청남도,당진시,2020-08-18,A,96,80,100,78,100
34420000195,굿모닝 노인재가복지센터,방문간호,2020년 정기평가,충청남도,아산시,2020-05-28,A,93,96,86,89,100
34420000001,가나안재가노인복지센터,복지용구,2020년 정기평가,충청남도,아산시,2020-05-28,E,66,100,85,25,100
24420000163,온양정애요양원 병설 정애노인복지센터,주야간보호,2020년 정기평가,충청남도,아산시,2020-07-27,A,90,97,97,82,100
24420000005,온양노인복지센터,주야간보호,2020년 정기평가,충청남도,아산시,2020-10-23,A,94,92,91,91,85
24420000115,아산노인복지센터,주야간보호,2020년 정기평가,충청남도,아산시,2020-07-24,A,94,100,81,94,97
34420000181,아산재가노인복지센터,방문목욕,2020년 정기평가,충청남도,아산시,2020-06-10,A,83,100,100,95,100
34420000073,행복나눔노인복지센터,방문목욕,2020년 정기평가,충청남도,아산시,2020-05-28,A,96,98,89,84,100
24420000119,나눔케어,방문목욕,2020년 정기평가,충청남도,아산시,2020-06-10,A,96,100,95,97,100
34420000151,가족재가노인복지센터,방문요양,2020년 정기평가,충청남도,아산시,2020-07-07,B,92,90,95,79,92
34420000179,하누리재가복지센터,방문요양,2020년 정기평가,충청남도,아산시,2020-07-16,A,72,100,100,91,100
34420000195,굿모닝 노인재가복지센터,방문요양,2020년 정기평가,충청남도,아산시,2020-05-28,A,92,100,88,87,98
34420000161,노인복지주소망센터,방문요양,2020년 정기평가,충청남도,아산시,2020-05-15,B,73,100,100,72,100
34420000181,아산재가노인복지센터,방문요양,2020년 정기평가,충청남도,아산시,2020-06-10,A,95,100,100,95,100
34420000001,가나안재가노인복지센터,방문요양,2020년 정기평가,충청남도,아산시,2020-05-28,A,94,70,95,94,88
34420000043,아산온천복지센터,방문요양,2020년 정기평가,충청남도,아산시,2020-06-10,C,76,100,91,81,100
34420000183,늘푸른노인아산재가복지센터,방문요양,2020년 정기평가,충청남도,아산시,2020-09-24,B,72,100,100,82,100
34420000157,로뎀나무재가노인복지센터,방문요양,2020년 정기평가,충청남도,아산시,2020-07-16,C,69,100,95,83,100
34420000073,행복나눔노인복지센터,방문요양,2020년 정기평가,충청남도,아산시,2020-05-28,B,92,90,89,82,100
34420000187,다솜재가복지센터,방문요양,2020년 정기평가,충청남도,아산시,2020-05-28,A,94,100,100,87,100
24420000119,나눔케어,방문요양,2020년 정기평가,충청남도,아산시,2020-06-10,A,96,100,95,90,88
34420000217,건강케어 재가노인복지센터,방문요양,2020년 정기평가,충청남도,아산시,2020-05-28,A,89,100,100,84,98
34420000205,만세 노인복지센터,방문요양,2020년 정기평가,충청남도,아산시,2020-04-28,A,95,100,91,94,100
34420000149,섬기는재가방문요양센터,방문요양,2020년 정기평가,충청남도,아산시,2020-06-10,A,83,80,100,97,100
24420000115,아산노인복지센터,방문요양,2020년 정기평가,충청남도,아산시,2020-07-24,A,95,100,95,94,92
34420000209,어울림재가복지센터,방문요양,2020년 정기평가,충청남도,아산시,2020-04-28,A,92,100,91,80,98
34480000033,에덴재가노인복지센터,복지용구,2020년 정기평가,충청남도,홍성군,2020-06-22,E,94,100,94,87,91
34480000045,가화요양복지센터,복지용구,2020년 정기평가,충청남도,홍성군,2020-06-22,E,70,100,85,31,100
24480000051,올리브재가노인종합지원센터,주야간보호,2020년 정기평가,충청남도,홍성군,2020-08-06,A,88,84,91,89,95
34480000001,충청남도홍성의료원,주야간보호,2020년 정기평가,충청남도,홍성군,2020-07-30,A,91,100,100,100,100
34480000101,에덴재가복지요양광천센터,방문목욕,2020년 정기평가,충청남도,홍성군,2020-06-22,B,61,100,91,93,100
34480000041,복있는노인요양센터,방문목욕,2020년 정기평가,충청남도,홍성군,2020-06-11,A,76,100,95,93,100
34480000045,가화요양복지센터,방문목욕,2020년 정기평가,충청남도,홍성군,2020-06-22,C,82,90,82,75,100
34480000087,광천재가복지센터,방문목욕,2020년 정기평가,충청남도,홍성군,2020-04-29,A,90,100,91,93,100
34480000033,에덴재가노인복지센터,방문요양,2020년 정기평가,충청남도,홍성군,2020-06-22,E,79,100,82,86,100
34480000101,에덴재가복지요양광천센터,방문요양,2020년 정기평가,충청남도,홍성군,2020-06-22,B,69,90,95,89,100
34480000041,복있는노인요양센터,방문요양,2020년 정기평가,충청남도,홍성군,2020-06-11,A,76,90,100,89,100
34480000083,재미지 재가장기요양센터,방문요양,2020년 정기평가,충청남도,홍성군,2020-04-29,C,63,100,75,58,100
34480000069,희망나눔재가복지센터,방문요양,2020년 정기평가,충청남도,홍성군,2020-07-15,C,57,85,82,57,98
34480000085,가나안재가요양센터,방문요양,2020년 정기평가,충청남도,홍성군,2020-07-14,B,67,90,86,69,100
34480000045,가화요양복지센터,방문요양,2020년 정기평가,충청남도,홍성군,2020-06-22,C,67,90,88,75,100
34480000019,평지재가노인요양센터,방문요양,2020년 정기평가,충청남도,홍성군,2020-05-14,C,76,90,100,84,100
24480000051,올리브재가노인종합지원센터,방문요양,2020년 정기평가,충청남도,홍성군,2020-08-06,A,90,100,100,91,92
34480000067,평안재가요양센터,방문요양,2020년 정기평가,충청남도,홍성군,2020-05-14,E,44,50,63,45,100
34480000095,백세요양보호센터,방문요양,2020년 정기평가,충청남도,홍성군,2020-07-14,D,47,100,91,74,96
34480000087,광천재가복지센터,방문요양,2020년 정기평가,충청남도,홍성군,2020-04-29,A,97,100,100,84,90
34480000011,홍성제일요양센터,방문요양,2020년 정기평가,충청남도,홍성군,2020-09-25,B,71,80,100,71,100
34480000099,은빛재가노인복지센터,방문요양,2020년 정기평가,충청남도,홍성군,2020-06-22,C,59,80,92,83,96
34480000003,한마음재가장기요양기관,방문요양,2020년 정기평가,충청남도,홍성군,2020-06-11,A,96,100,100,100,100
34480000073,효림재가노인복지센터,방문요양,2020년 정기평가,충청남도,홍성군,2020-07-15,B,73,90,86,79,100
32811000011,해피실버케어,방문간호,2020년 정기평가,인천광역시,중구,2020-06-11,C,73,67,67,62,100
32811000069,하이원복지센터,방문목욕,2020년 정기평가,인천광역시,중구,2020-04-29,B,78,85,82,85,100
32811000011,해피실버케어,방문요양,2020년 정기평가,인천광역시,중구,2020-06-11,D,60,55,80,55,100
32811000001,중앙재가장기요양기관,방문요양,2020년 정기평가,인천광역시,중구,2020-07-20,A,94,90,95,89,100
32811000069,하이원복지센터,방문요양,2020년 정기평가,인천광역시,중구,2020-04-29,B,88,80,70,77,100
32811000041,굿모닝재가노인복지센터,방문요양,2020년 정기평가,인천광역시,중구,2020-07-09,A,95,100,92,94,92
32811000025,하늘사랑 노인복지센터,방문요양,2020년 정기평가,인천광역시,중구,2020-06-11,B,71,75,89,85,96
32811000065,송월동노인복지센터,방문요양,2020년 정기평가,인천광역시,중구,2020-06-12,A,89,100,100,94,92
32811000097,인주노인복지센터,방문요양,2020년 정기평가,인천광역시,중구,2020-07-09,C,75,60,79,65,100
32814000007,성언의집재가노인지원서비스센터,방문목욕,2020년 정기평가,인천광역시,동구,2020-06-12,A,100,100,95,92,100
32814000019,행복나눔노인복지센터,방문요양,2020년 정기평가,인천광역시,동구,2020-07-27,A,94,80,95,87,92
32814000079,동행재가노인복지센터,방문요양,2020년 정기평가,인천광역시,동구,2020-07-31,A,89,100,91,87,92
32814000073,우리요양복지센터,방문요양,2020년 정기평가,인천광역시,동구,2020-07-23,B,64,90,95,86,100
22814000003,성언의집재가노인지원서비스센터,방문요양,2020년 정기평가,인천광역시,동구,2020-06-12,A,98,100,91,86,100
32814000077,실버사랑노인재가복지센터,방문요양,2020년 정기평가,인천광역시,동구,2020-04-21,B,85,95,83,88,100
32814000063,송원재가노인복지센터,방문요양,2020년 정기평가,인천광역시,동구,2020-04-29,C,82,60,57,73,100
32817000249,더드림의료기,복지용구,2020년 정기평가,인천광역시,미추홀구,2020-06-09,B,80,100,83,75,100
32817000237,다솜메디칼,복지용구,2020년 정기평가,인천광역시,미추홀구,2020-06-18,B,100,100,85,68,100
32817000045,웰러스코리아,복지용구,2020년 정기평가,인천광역시,미추홀구,2020-07-17,C,100,100,67,50,91
32817000345,주식회사 웰케어,복지용구,2020년 정기평가,인천광역시,미추홀구,2020-06-02,C,73,94,75,62,100
32817000173,사랑의료기,복지용구,2020년 정기평가,인천광역시,미추홀구,2020-06-09,E,66,25,78,56,91
32817000385,효은어르신주야간보호센터,주야간보호,2020년 정기평가,인천광역시,미추홀구,2020-10-13,A,87,92,100,91,90
32817000339,행복드림노인복지센터,방문목욕,2020년 정기평가,인천광역시,미추홀구,2020-06-30,C,64,95,61,75,100
32817000389,소망노인복지센터,방문목욕,2020년 정기평가,인천광역시,미추홀구,2020-06-02,A,94,100,95,88,88
32817000149,다정노인복지센터,방문목욕,2020년 정기평가,인천광역시,미추홀구,2020-07-17,B,89,98,78,89,100
32817000205,행복나눔방문요양센터,방문목욕,2020년 정기평가,인천광역시,미추홀구,2020-06-18,B,83,100,96,79,100
32817000177,양지재가장기요양기관,방문목욕,2020년 정기평가,인천광역시,미추홀구,2020-05-18,A,96,100,89,88,100
32817000163,천사방문요양센터,방문목욕,2020년 정기평가,인천광역시,미추홀구,2020-07-16,B,76,90,86,85,100
32817700397,(A+)나래복지센터,방문목욕,2020년 정기평가,인천광역시,미추홀구,2020-07-16,B,82,95,91,84,100
32817000277,가나안노인복지센터,방문목욕,2020년 정기평가,인천광역시,미추홀구,2020-06-19,A,100,90,96,95,75
32817000203,사미노인복지센터,방문목욕,2020년 정기평가,인천광역시,미추홀구,2020-06-02,C,77,100,71,81,100
32817000369,행복실버요양센터,방문목욕,2020년 정기평가,인천광역시,미추홀구,2020-06-17,D,69,45,53,64,100
32817000343,부모사랑노인복지센터,방문목욕,2020년 정기평가,인천광역시,미추홀구,2020-05-08,B,95,98,75,87,88
32817000131,풍성노인요양센터,방문목욕,2020년 정기평가,인천광역시,미추홀구,2020-06-17,D,78,55,75,51,100
32817000383,미소재가노인복지센터,방문목욕,2020년 정기평가,인천광역시,미추홀구,2020-06-02,D,72,55,71,56,100
32817000101,제일재가복지센터,방문목욕,2020년 정기평가,인천광역시,미추홀구,2020-07-17,B,95,88,75,87,100
32817000349,정다운재가노인복지센터,방문요양,2020년 정기평가,인천광역시,미추홀구,2020-06-08,C,65,80,79,77,100
32817000339,행복드림노인복지센터,방문요양,2020년 정기평가,인천광역시,미추홀구,2020-06-30,B,76,90,91,70,98
32817000311,A+인천사랑방문요양,방문요양,2020년 정기평가,인천광역시,미추홀구,2020-06-30,B,92,80,95,73,100
32817000389,소망노인복지센터,방문요양,2020년 정기평가,인천광역시,미추홀구,2020-06-02,A,92,100,100,87,90
32817000149,다정노인복지센터,방문요양,2020년 정기평가,인천광역시,미추홀구,2020-07-17,A,88,100,100,90,100
32817000045,웰러스코리아,방문요양,2020년 정기평가,인천광역시,미추홀구,2020-07-17,B,78,100,67,76,100
32817000281,효정노인복지센터,방문요양,2020년 정기평가,인천광역시,미추홀구,2020-06-09,A,83,90,91,91,100
32817000295,온리방문요양센터,방문요양,2020년 정기평가,인천광역시,미추홀구,2020-04-23,B,83,80,88,76,100
32817000113,미소장기요양센터,방문요양,2020년 정기평가,인천광역시,미추홀구,2020-04-23,A,96,100,95,89,92
32817000313,연사랑노인복지센터,방문요양,2020년 정기평가,인천광역시,미추홀구,2020-05-18,C,69,100,91,70,100
32817000233,남구노인재가센터,방문요양,2020년 정기평가,인천광역시,미추홀구,2020-07-16,B,80,100,92,75,100
32817000205,행복나눔방문요양센터,방문요양,2020년 정기평가,인천광역시,미추홀구,2020-06-18,A,83,100,96,88,100
32817000391,플러스은혜노인복지센터,방문요양,2020년 정기평가,인천광역시,미추홀구,2020-06-08,A,91,100,95,88,100
32817000043,남구노인요양보호센터,방문요양,2020년 정기평가,인천광역시,미추홀구,2020-06-08,E,50,50,63,39,82
32817000357,요한노인복지센터,방문요양,2020년 정기평가,인천광역시,미추홀구,2020-06-02,A,94,100,100,97,100
32817000177,양지재가장기요양기관,방문요양,2020년 정기평가,인천광역시,미추홀구,2020-05-18,A,89,100,93,91,100
32817700397,(A+)나래복지센터,방문요양,2020년 정기평가,인천광역시,미추홀구,2020-07-16,A,80,100,91,88,98
32817000277,가나안노인복지센터,방문요양,2020년 정기평가,인천광역시,미추홀구,2020-06-19,A,97,90,92,96,100
32817700399,(올)바른케어 재가노인복지센터,방문요양,2020년 정기평가,인천광역시,미추홀구,2020-06-08,A,78,100,95,97,100
32817000203,사미노인복지센터,방문요양,2020년 정기평가,인천광역시,미추홀구,2020-06-02,C,77,80,67,82,100
22817000013,인천재가노인지원서비스센터,방문요양,2020년 정기평가,인천광역시,미추홀구,2020-04-24,B,83,95,82,69,100
32817000369,행복실버요양센터,방문요양,2020년 정기평가,인천광역시,미추홀구,2020-06-17,B,72,90,88,70,100
32817000057,인일효노인복지센터,방문요양,2020년 정기평가,인천광역시,미추홀구,2020-05-08,D,84,55,70,81,88
32817000343,부모사랑노인복지센터,방문요양,2020년 정기평가,인천광역시,미추홀구,2020-05-08,A,89,100,92,97,92
32817000225,행복한노인요양센터,방문요양,2020년 정기평가,인천광역시,미추홀구,2020-07-17,C,85,100,67,70,92
32817000275,예명노인복지센터,방문요양,2020년 정기평가,인천광역시,미추홀구,2020-06-09,D,69,60,63,42,100
32817000131,풍성노인요양센터,방문요양,2020년 정기평가,인천광역시,미추홀구,2020-06-17,C,78,60,83,52,100
32817000125,성림노인복지센터,방문요양,2020년 정기평가,인천광역시,미추홀구,2020-07-14,A,85,100,88,87,100
32817000319,누리애방문요양센터,방문요양,2020년 정기평가,인천광역시,미추홀구,2020-06-09,C,55,80,75,64,92
32817000383,미소재가노인복지센터,방문요양,2020년 정기평가,인천광역시,미추홀구,2020-06-02,C,69,80,67,66,98
32817000101,제일재가복지센터,방문요양,2020년 정기평가,인천광역시,미추홀구,2020-07-17,A,90,90,92,87,100
32817000285,남부노인복지센터,방문요양,2020년 정기평가,인천광역시,미추홀구,2020-04-24,B,72,80,91,66,98
32817700405,하늘샘노인요양센터,방문요양,2020년 정기평가,인천광역시,미추홀구,2020-07-14,C,66,95,67,84,92
32817700403,어울림노인재가복지센터,방문요양,2020년 정기평가,인천광역시,미추홀구,2020-05-07,A,94,90,100,82,100
32817000105,다사랑재가장기요양기관,방문요양,2020년 정기평가,인천광역시,미추홀구,2020-06-08,A,80,95,82,96,100
32817000385,효은어르신주야간보호센터,방문요양,2020년 정기평가,인천광역시,미추홀구,2020-10-13,B,60,100,84,82,92
32817000379,늘봄재가복지센터,방문요양,2020년 정기평가,인천광역시,미추홀구,2020-06-02,C,78,55,78,66,100
32817700401,어울림노인복지센터,방문요양,2020년 정기평가,인천광역시,미추홀구,2020-06-19,B,73,60,89,84,100
32817000059,효드림노인복지센터,방문요양,2020년 정기평가,인천광역시,미추홀구,2020-06-09,D,70,85,63,45,100
32817000351,두손노인복지센터,방문요양,2020년 정기평가,인천광역시,미추홀구,2020-06-08,A,73,100,95,89,100
32818500119,경인엔젤복지용구의료기,복지용구,2020년 정기평가,인천광역시,연수구,2020-07-16,A,94,100,100,100,100
32818500081,땡큐시니어건강의료기 연수점,복지용구,2020년 정기평가,인천광역시,연수구,2020-05-26,C,76,75,67,50,100
32818500101,광명복지센터,복지용구,2020년 정기평가,인천광역시,연수구,2020-05-15,C,93,100,57,75,91
32818500143,두드림연수주간보호센터,주야간보호,2020년 정기평가,인천광역시,연수구,2020-11-24,B,76,94,79,73,97
32818500091,인천중앙재가노인복지센터,방문목욕,2020년 정기평가,인천광역시,연수구,2020-07-14,A,79,90,92,92,100
32818500099,사랑재가노인복지센터,방문목욕,2020년 정기평가,인천광역시,연수구,2020-05-26,A,95,95,96,87,88
32818500157,모아재가복지센터,방문목욕,2020년 정기평가,인천광역시,연수구,2020-05-15,B,73,90,95,75,100
32818500101,광명복지센터,방문목욕,2020년 정기평가,인천광역시,연수구,2020-05-15,B,85,75,92,86,100
32818500041,송도하모니재가노인복지센터,방문요양,2020년 정기평가,인천광역시,연수구,2020-07-20,D,84,90,78,70,92
32818500187,효담재가노인복지센터,방문요양,2020년 정기평가,인천광역시,연수구,2020-07-20,B,91,100,75,79,100
32818500091,인천중앙재가노인복지센터,방문요양,2020년 정기평가,인천광역시,연수구,2020-07-14,A,94,90,92,91,100
32818500163,기쁨두배 한마음주야간보호센터,방문요양,2020년 정기평가,인천광역시,연수구,2020-07-17,B,78,100,92,75,100
32818500135,'(A)비지팅엔젤스 인천연수지점,방문요양,2020년 정기평가,인천광역시,연수구,2020-07-20,A,80,100,100,84,96
32818500075,참사랑재가노인복지센터,방문요양,2020년 정기평가,인천광역시,연수구,2020-07-17,C,63,95,73,57,98
32818500147,예향노인복지센터,방문요양,2020년 정기평가,인천광역시,연수구,2020-05-15,B,75,90,80,71,100
32818500159,행운복지센터,방문요양,2020년 정기평가,인천광역시,연수구,2020-05-15,D,79,90,76,65,92
32818500137,주공1차 재가노인복지센터,방문요양,2020년 정기평가,인천광역시,연수구,2020-07-14,D,60,90,84,54,92
32818500099,사랑재가노인복지센터,방문요양,2020년 정기평가,인천광역시,연수구,2020-05-26,A,100,100,95,84,92
32818500089,시몬재가노인복지센터,방문요양,2020년 정기평가,인천광역시,연수구,2020-07-16,C,85,100,91,77,100
32818500157,모아재가복지센터,방문요양,2020년 정기평가,인천광역시,연수구,2020-05-15,B,73,90,91,72,100
32818500095,영선방문요양센터,방문요양,2020년 정기평가,인천광역시,연수구,2020-07-14,B,85,100,91,80,100
32818500019,연수정다운노인요양센터,방문요양,2020년 정기평가,인천광역시,연수구,2020-07-21,A,97,100,92,85,100
32818500133,은빛노인복지센터,방문요양,2020년 정기평가,인천광역시,연수구,2020-07-21,B,82,100,95,80,100
32818500101,광명복지센터,방문요양,2020년 정기평가,인천광역시,연수구,2020-05-15,B,83,60,88,81,100
32818500139,효성어르신주간보호방문요양센터,방문요양,2020년 정기평가,인천광역시,연수구,2020-07-14,B,66,90,95,75,100
32824500237,계양사랑방노인복지센터,방문간호,2020년 정기평가,인천광역시,계양구,2020-05-28,B,93,96,78,81,100
32824500083,계양연세노인복지센터,복지용구,2020년 정기평가,인천광역시,계양구,2020-05-26,E,66,75,83,25,100
32824500325,블루스타메디칼,복지용구,2020년 정기평가,인천광역시,계양구,2020-06-15,C,76,50,89,75,100
32824500031,세광바이오테크,복지용구,2020년 정기평가,인천광역시,계양구,2020-06-04,C,80,94,64,50,100
32824500167,헬스마일 인천계양점,복지용구,2020년 정기평가,인천광역시,계양구,2020-05-25,E,70,100,57,18,91
22824500327,'마음의고향'법인주간보호센터,주야간보호,2020년 정기평가,인천광역시,계양구,2020-08-13,C,63,95,87,83,95
32824500323,인천계양성신노인주간보호센터,주야간보호,2020년 정기평가,인천광역시,계양구,2020-08-14,B,69,93,85,71,97
22824500263,효성비전 노인복지센터,주야간보호,2020년 정기평가,인천광역시,계양구,2020-08-11,B,76,88,100,81,97
32824500287,도레미노인주간보호센터,주야간보호,2020년 정기평가,인천광역시,계양구,2020-10-15,B,81,100,91,80,90
32824500243,계양데이케어센터,주야간보호,2020년 정기평가,인천광역시,계양구,2020-08-04,B,84,86,100,78,100
32824500215,샛별주야간보호센터,주야간보호,2020년 정기평가,인천광역시,계양구,2020-08-04,B,76,94,81,81,100
32824500083,계양연세노인복지센터,방문목욕,2020년 정기평가,인천광역시,계양구,2020-05-26,C,85,50,75,74,100
22824500011,관음연꽃마을복지센터,방문목욕,2020년 정기평가,인천광역시,계양구,2020-05-29,A,94,90,92,95,100
32824500237,계양사랑방노인복지센터,방문목욕,2020년 정기평가,인천광역시,계양구,2020-05-28,C,89,95,66,67,100
32824500315,더사랑재가복지센터,방문요양,2020년 정기평가,인천광역시,계양구,2020-05-25,C,66,90,84,64,100
32824500093,기쁨노인복지센터,방문요양,2020년 정기평가,인천광역시,계양구,2020-06-15,A,91,90,100,91,92
32824500187,다솜재가노인복지센터,방문요양,2020년 정기평가,인천광역시,계양구,2020-05-26,A,77,100,96,85,98
32824500083,계양연세노인복지센터,방문요양,2020년 정기평가,인천광역시,계양구,2020-05-26,A,85,80,92,87,100
32824500275,더밝은미소방문요양센터,방문요양,2020년 정기평가,인천광역시,계양구,2020-04-28,B,73,95,78,75,100
32824500163,우리재가노인복지센터,방문요양,2020년 정기평가,인천광역시,계양구,2020-06-04,A,95,100,86,94,100
32824500313,효나라방문요양센터,방문요양,2020년 정기평가,인천광역시,계양구,2020-06-05,B,70,80,88,87,100
32824500033,라이프케어노인복지센터,방문요양,2020년 정기평가,인천광역시,계양구,2020-05-28,B,69,90,100,69,100
32824500189,더욱사랑재가복지센터,방문요양,2020년 정기평가,인천광역시,계양구,2020-06-09,C,70,100,67,73,100
32824500293,착한이웃재가복지센터,방문요양,2020년 정기평가,인천광역시,계양구,2020-06-09,B,67,90,88,82,100
32824500301,사랑드림 재가노인복지센터,방문요양,2020년 정기평가,인천광역시,계양구,2020-04-28,B,86,70,92,76,100
32824500143,계양다사랑복지센터,방문요양,2020년 정기평가,인천광역시,계양구,2020-06-16,B,90,100,78,91,92
32824500151,함께사는마을(주) 사랑나눔노인복지센터,방문요양,2020년 정기평가,인천광역시,계양구,2020-06-05,B,84,80,96,82,100
22824500011,관음연꽃마을복지센터,방문요양,2020년 정기평가,인천광역시,계양구,2020-05-29,A,95,90,96,92,100
22824500235,효마당복지센터,방문요양,2020년 정기평가,인천광역시,계양구,2020-06-08,B,78,90,82,77,92
32824500237,계양사랑방노인복지센터,방문요양,2020년 정기평가,인천광역시,계양구,2020-05-28,B,90,100,91,77,100
32824500229,예향재가복지센터,방문요양,2020년 정기평가,인천광역시,계양구,2020-05-29,A,94,100,92,94,100
32824500075,엘림노인복지센터,방문요양,2020년 정기평가,인천광역시,계양구,2020-06-08,C,79,80,71,54,100
32824500321,사과나무토탈케어,방문요양,2020년 정기평가,인천광역시,계양구,2020-06-03,A,75,100,100,89,100
32826000165,사랑샘 재가노인복지센터,방문간호,2020년 정기평가,인천광역시,서구,2020-05-14,B,75,88,82,81,100
32826000219,성문의료기상사,복지용구,2020년 정기평가,인천광역시,서구,2020-06-02,A,76,100,85,87,100
32826000303,가가호호성실복지용구,복지용구,2020년 정기평가,인천광역시,서구,2020-06-19,E,76,88,62,37,100
32826000317,두드림복지용구,복지용구,2020년 정기평가,인천광역시,서구,2020-06-01,B,75,100,75,87,100
32826000263,섬김복지용구,복지용구,2020년 정기평가,인천광역시,서구,2020-07-20,A,76,100,85,100,100
32826000243,땡큐시니어 건강의료기,복지용구,2020년 정기평가,인천광역시,서구,2020-06-17,C,83,100,82,56,100
22826000363,두드림주간보호센터,주야간보호,2020년 정기평가,인천광역시,서구,2020-10-23,C,73,75,52,63,100
22826000013,서구재가노인지원서비스센터,주야간보호,2020년 정기평가,인천광역시,서구,2020-08-07,B,94,82,89,79,95
22826000319,성문노인복지센터,주야간보호,2020년 정기평가,인천광역시,서구,2020-10-13,E,63,68,62,40,80
32826000337,다온실버주야간보호센터,주야간보호,2020년 정기평가,인천광역시,서구,2020-10-20,C,56,98,83,76,97
32826000027,실버벨노인복지센터,주야간보호,2020년 정기평가,인천광역시,서구,2020-08-10,D,62,91,45,67,97
32826000375,가가실버원주간보호센터(2호점),주야간보호,2020년 정기평가,인천광역시,서구,2020-10-22,D,70,72,83,70,90
32826000015,지구촌노인복지센터,방문목욕,2020년 정기평가,인천광역시,서구,2020-07-10,B,90,90,73,91,100
32826000323,아리아케어 재가요양전문기관 서구 청라점,방문목욕,2020년 정기평가,인천광역시,서구,2020-07-03,B,80,100,78,81,88
32826000345,가나안노인복지센터,방문목욕,2020년 정기평가,인천광역시,서구,2020-06-23,C,78,70,63,64,100
32826000223,나눔노인복지센터,방문목욕,2020년 정기평가,인천광역시,서구,2020-06-17,A,84,100,100,91,100
32826000015,지구촌노인복지센터,방문요양,2020년 정기평가,인천광역시,서구,2020-07-10,A,97,100,100,87,100
32826000381,가재울 노인복지센터,방문요양,2020년 정기평가,인천광역시,서구,2020-05-06,C,79,55,76,80,100
32826000343,효으뜸요양복지센터,방문요양,2020년 정기평가,인천광역시,서구,2020-07-21,C,70,85,79,68,100
32826000107,아름드리노인복지센터,방문요양,2020년 정기평가,인천광역시,서구,2020-06-19,B,68,90,71,79,100
22826000013,서구재가노인지원서비스센터,방문요양,2020년 정기평가,인천광역시,서구,2020-08-07,A,100,100,95,84,100
32826000325,하나재가노인복지센터,방문요양,2020년 정기평가,인천광역시,서구,2020-06-23,A,89,80,86,96,92
22826000195,샬롬재가복지센터,방문요양,2020년 정기평가,인천광역시,서구,2020-05-11,A,89,90,100,94,100
32826000111,어르신노인복지센터,방문요양,2020년 정기평가,인천광역시,서구,2020-07-03,E,92,100,78,77,100
32826000165,사랑샘 재가노인복지센터,방문요양,2020년 정기평가,인천광역시,서구,2020-05-14,B,76,95,95,76,92
